sweep,filename,rpot_ohm,n_maxima,rpot_source,nominal_rpot_ohm,n_branches,n_slopes,unresolved_pct,cluster_pct,mean_T_us,median_T_us,mean_vs_median_pct,mean_ln_abs_fprime,lambda_map_per_s,lambda_map_err_per_s,lambda_map_err_stat,lambda_map_err_width,map_r2_within_branch,lambda_rosenstein_per_s,lambda_rosenstein_err_per_s,rosenstein_fit_r2,rosenstein_status,status,u_r_block_ohm,dt_s,u_lambda_timebase_per_s,lambda_timebase_25ppm_component_per_s,lambda_error_status
forward,trace386.csv,364.02,868,divider sidecar (R0=992 ohm),,3,813,1.5,6.2,575.6286,531.0,7.75,1.35066,2346.41,242.73,114.46,213.3,0.9841,920.34,137.27,0.9937,ok,ok,0.4839918126460234,1.000000000001e-06,,0.013283963668649507,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace387.csv,362.79,751,divider sidecar (R0=992 ohm),,2,745,1.2,0.7,665.5867,614.0,7.75,1.26865,1906.06,140.93,94.01,103.2,0.8998,1556.46,13.88,0.9903,ok,ok,0.25216206406617675,1.000000000001e-06,,0.022465564999572127,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace388.csv,360.78,747,divider sidecar (R0=992 ohm),,2,744,0.1,0.3,668.7158,607.5,9.15,1.24494,1861.69,136.26,91.83,99.06,0.9168,1516.37,13.07,0.9907,ok,ok,0.40956884531264126,1.000000000001e-06,,0.021886915692276823,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace389.csv,358.93,751,divider sidecar (R0=992 ohm),,2,737,1.8,1.7,665.0347,614.0,7.67,1.19186,1792.18,163.8,92.91,133.74,0.9215,1442.66,6.89,0.989,ok,ok,0.3335373722006675,1.000000000001e-06,,0.02082300348372764,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace390.csv,357.12,752,divider sidecar (R0=992 ohm),,2,746,2.1,0.7,665.4394,603.0,9.38,1.16311,1747.88,182.98,96.54,154.56,0.921,1407.32,29.34,0.9887,ok,ok,0.38984306738424135,1.000000000001e-06,,0.020312914520898603,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace391.csv,354.34,785,divider sidecar (R0=992 ohm),,1,392,11.2,50.0,637.5242,618.995,2.91,-3.18806,-5000.69,77.28,54.81,46.36,0.9501,688.88,6.37,0.988,ok,ok,0.28430178971351333,1.000000000001e-06,,0.009943126335983736,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace392.csv,352.7,787,divider sidecar (R0=992 ohm),,0,0,,100.0,635.243,629.5,0.9,,,,,,,621.68,2.53,0.9561,ok,"map is clusters, not a curve (no branch spans 0.10 V with 10 points)",0.3501763633655117,1.000000000001e-06,,0.008973177883745164,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace393.csv,350.07,796,divider sidecar (R0=992 ohm),,0,0,,100.0,628.3748,575.0,8.49,,,,,,,273.23,11.9,0.949,ok,"map is clusters, not a curve (no branch spans 0.10 V with 10 points)",0.41486629681791554,1.000000000001e-06,,0.003943735351267037,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace394.csv,348.69,786,divider sidecar (R0=992 ohm),,0,0,,100.0,635.9936,587.0,7.7,,,,,,,86.56,2.83,0.384,ok,"map is clusters, not a curve (no branch spans 0.10 V with 10 points)",0.4545912640050144,1.000000000001e-06,,0.0012493859825263502,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace395.csv,347.07,780,divider sidecar (R0=992 ohm),,1,0,,50.1,641.0411,692.0,-7.95,,,,,,0.1954,114.84,3.25,0.5337,ok,only 50 % of points lie on a branch wide enough to fit,0.28174919822705896,1.000000000001e-06,,0.001657572622843416,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace396.csv,345.6,772,divider sidecar (R0=992 ohm),,1,0,,50.1,647.6589,696.0,-7.46,,,,,,0.6913,256.53,3.99,0.8121,ok,only 50 % of points lie on a branch wide enough to fit,0.26064981368781287,1.000000000001e-06,,0.0037026916138803673,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace397.csv,343.06,703,divider sidecar (R0=992 ohm),,1,552,1.1,21.4,711.5684,636.0,10.62,0.53548,752.53,91.39,89.68,15.77,0.9727,1155.7,30.81,0.982,ok,ok,0.33870536911929167,1.000000000001e-06,,0.016681092652561264,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace398.csv,340.38,694,divider sidecar (R0=992 ohm),,1,612,1.3,11.7,720.9942,637.0,11.65,0.49051,680.33,94.55,81.61,47.27,0.9525,1025.7,29.29,0.9753,ok,ok,0.3496774519619228,1.000000000001e-06,,0.01480470427769498,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace399.csv,338.6,728,divider sidecar (R0=992 ohm),,1,726,0.3,0.1,686.6534,633.99,7.67,0.29914,435.65,62.12,55.41,27.92,0.986,720.75,18.63,0.9478,ok,ok,0.31829823359715587,1.000000000001e-06,,0.01040313016296057,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace400.csv,334.08,694,divider sidecar (R0=992 ohm),,2,693,0.1,0.0,720.4084,691.99,3.94,0.06757,93.8,72.58,69.95,19.36,0.9884,996.87,2.8,0.9739,ok,ok,0.3674835073838302,1.000000000001e-06,,0.014388579071176558,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace401.csv,331.51,687,divider sidecar (R0=992 ohm),,0,0,,100.0,727.981,722.5,0.75,,,,,,,671.44,2.62,0.9768,ok,"map is clusters, not a curve (no branch spans 0.10 V with 10 points)",0.3375512411597093,1.000000000001e-06,,0.00969140161861706,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace402.csv,327.83,701,divider sidecar (R0=992 ohm),,0,0,,,712.43,708.5,0.55,,,,,,,523.34,10.1,0.9873,ok,map spans only 29 quantisation steps of 23 mV (under --min-steps),0.4034797512846214,1.000000000001e-06,,0.00755376224694247,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace403.csv,327.91,758,divider sidecar (R0=992 ohm),,0,0,,,659.9868,660.0,-0.0,,,,,,,-185.72,10.72,0.4049,ok,map spread 0.059 V below --min-spread,0.32588576322534163,1.000000000001e-06,,0.002680637299847433,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace404.csv,317.72,727,divider sidecar (R0=992 ohm),,0,0,,,687.5386,688.0,-0.07,,,,,,,40.84,5.03,0.6202,ok,map spread 0.026 V below --min-spread,0.40476797748036686,1.000000000001e-06,,0.0005894746248426081,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace405.csv,314.71,705,divider sidecar (R0=992 ohm),,0,0,,,709.0014,709.0,0.0,,,,,,,84.64,3.87,0.9755,ok,map spread 0.033 V below --min-spread,0.3197909028643036,1.000000000001e-06,,0.0012216731696052484,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace406.csv,314.04,1407,divider sidecar (R0=992 ohm),,0,0,,,355.3826,355.0,0.11,,,,,,,3.07,1.25,0.0197,ok,map spread 0.052 V below --min-spread,0.04699792891327612,1.000000000001e-06,,4.431163316030378e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace407.csv,290.39,1410,divider sidecar (R0=992 ohm),,0,0,,,354.6579,354.0,0.19,,,,,,,2.93,0.61,0.0155,ok,map spread 0.058 V below --min-spread,0.055558399184384516,1.000000000001e-06,,4.229090721814009e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace408.csv,274.35,1411,divider sidecar (R0=992 ohm),,0,0,,,354.3007,354.0,0.08,,,,,,,0.42,0.4,0.0002,ok,map spread 0.068 V below --min-spread,0.04268872370488665,1.000000000001e-06,,6.062177826491071e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace409.csv,249.45,1413,divider sidecar (R0=992 ohm),,0,0,,,353.7882,354.0,-0.06,,,,,,,1.11,0.72,0.0018,ok,map spread 0.077 V below --min-spread,0.05338722944470082,1.000000000001e-06,,1.6021469970012117e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace410.csv,220.33,1415,divider sidecar (R0=992 ohm),,0,0,,,353.2355,353.0,0.07,,,,,,,3.42,0.96,0.012,ok,map spread 0.069 V below --min-spread,0.05244367242492774,1.000000000001e-06,,4.936344801571301e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace411.csv,190.97,1418,divider sidecar (R0=992 ohm),,0,0,,,352.6704,353.0,-0.09,,,,,,,-0.36,1.01,0.0001,ok,map spread 0.065 V below --min-spread,0.046235814879776155,1.000000000001e-06,,5.196152422706632e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace412.csv,172.17,1419,divider sidecar (R0=992 ohm),,0,0,,,352.3759,353.0,-0.18,,,,,,,0.2,0.56,0.0,ok,map spread 0.054 V below --min-spread,0.045455954580042555,1.000000000001e-06,,2.8867513459481293e-06,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace413.csv,148.92,1420,divider sidecar (R0=992 ohm),,0,0,,,351.9471,352.0,-0.02,,,,,,,2.4,1.09,0.0077,ok,map spread 0.056 V below --min-spread,0.05161825644800156,1.000000000001e-06,,3.464101615137755e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace414.csv,121.48,1422,divider sidecar (R0=992 ohm),,0,0,,,351.5538,352.0,-0.13,,,,,,,2.14,1.77,0.005,ok,map spread 0.049 V below --min-spread,0.04493987717985501,1.000000000001e-06,,3.0888239401644985e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace415.csv,91.89,1424,divider sidecar (R0=992 ohm),,0,0,,,351.0773,351.0,0.02,,,,,,,2.34,1.33,0.0057,ok,map spread 0.047 V below --min-spread,0.03919562323634495,1.000000000001e-06,,3.377499074759311e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace416.csv,62.13,1426,divider sidecar (R0=992 ohm),,0,0,,,350.6695,351.0,-0.09,,,,,,,5.66,1.23,0.0306,ok,map spread 0.055 V below --min-spread,0.04485067593453875,1.000000000001e-06,,8.169506309033205e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace417.csv,37.41,1427,divider sidecar (R0=992 ohm),,0,0,,,350.3107,350.0,0.09,,,,,,,0.78,0.69,0.0007,ok,map spread 0.054 V below --min-spread,0.04981870503443033,1.000000000001e-06,,1.1258330249197705e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
forward,trace418.csv,3.66,1429,divider sidecar (R0=992 ohm),,0,0,,,349.8326,350.0,-0.05,,,,,,,2.19,0.63,0.0043,ok,map spread 0.068 V below --min-spread,0.04791772486306641,1.000000000001e-06,,3.1609927238132015e-05,Original fit uncertainty only; clock aging and estimator systematic uncertainty unresolved
