rpot_ohm,initial_v1_V,max_v
304.0,1,7.011322573678015
304.0,1,7.0113272229732795
304.0,1,7.011319760107534
304.0,1,7.011331751289576
304.0,1,7.0113340254494645
304.0,1,7.01134278079213
304.0,1,7.011344823625195
304.0,1,7.0113330384378685
304.0,1,7.011338965690727
304.0,1,7.011321578368892
304.0,1,7.011325173502006
304.0,1,7.011321641738912
304.0,1,7.011333165868491
304.0,1,7.011335636906483
304.0,1,7.011342318723673
304.0,1,7.0113446028093005
304.0,1,7.011330392441548
304.0,1,7.011337537022927
304.0,1,7.011320407811837
304.0,1,7.011324201373899
304.0,1,7.011323712474817
304.0,1,7.011334870415906
304.0,1,7.011337876380931
304.0,1,7.011342141787629
304.0,1,7.01134432634087
304.0,1,7.011327721942214
304.0,1,7.01133609682719
304.0,1,7.0113192321173905
304.0,1,7.011325255634111
304.0,1,7.011326088141575
304.0,1,7.0113367075343005
304.0,1,7.011339611501859
304.0,1,7.011341736046565
304.0,1,7.01134395391361
304.0,1,7.011325036462587
304.0,1,7.0113346500956295
304.0,1,7.011318071826242
304.0,1,7.011326342021971
304.0,1,7.011328067960071
304.0,1,7.011338352108968
304.0,1,7.011340901534472
304.0,1,7.011340885195143
304.0,1,7.011343378640431
304.0,1,7.011324088785121
304.0,1,7.011332982004344
304.0,1,7.0113168316638586
304.0,1,7.011327383912716
304.0,1,7.011329276601416
304.0,1,7.011339641936718
304.0,1,7.011342027418258
304.0,1,7.011339417465099
304.0,1,7.011342514951394
304.0,1,7.011323697723502
304.0,1,7.0113311634835425
304.0,1,7.01131606122356
304.0,1,7.0113285446224705
304.0,1,7.0113305480096635
304.0,1,7.011341223294823
304.0,1,7.0113432947880066
304.0,1,7.01133751887086
304.0,1,7.011341444624352
304.0,1,7.0113232088528505
304.0,1,7.011329279873644
304.0,1,7.011317656197092
304.0,1,7.011330242107283
304.0,1,7.0113322944309795
304.0,1,7.011342002513187
304.0,1,7.011344138999818
304.0,1,7.011335412667695
304.0,1,7.011340275650842
304.0,1,7.01132263493391
304.0,1,7.0113273765514785
304.0,1,7.0113196077232764
304.0,1,7.0113316415835945
304.0,1,7.011333899159072
304.0,1,7.0113427239020725
304.0,1,7.011344785469098
304.0,1,7.011333218096668
304.0,1,7.011339064382475
304.0,1,7.011321663501459
304.0,1,7.0113253386723695
304.0,1,7.011321494296326
