Time(s),CH1(V),CH2(V)
4.455484e-02,3.473367e+00,3.987940e+00
4.455764e-02,3.473367e+00,3.987940e+00
4.456044e-02,3.344724e+00,3.987940e+00
4.456324e-02,3.473367e+00,3.987940e+00
4.456604e-02,3.473367e+00,3.987940e+00
4.456884e-02,3.473367e+00,3.987940e+00
4.457164e-02,3.344724e+00,3.987940e+00
4.457444e-02,3.473367e+00,3.987940e+00
4.457724e-02,3.473367e+00,3.987940e+00
4.458004e-02,3.473367e+00,3.987940e+00
4.458284e-02,3.344724e+00,3.987940e+00
4.458564e-02,3.344724e+00,3.859297e+00
4.458844e-02,3.344724e+00,3.987940e+00
4.459124e-02,3.473367e+00,3.987940e+00
4.459404e-02,3.473367e+00,3.987940e+00
4.459684e-02,3.344724e+00,3.987940e+00
4.459964e-02,3.473367e+00,3.987940e+00
4.460244e-02,3.344724e+00,3.987940e+00
4.460524e-02,3.473367e+00,3.987940e+00
4.460804e-02,3.473367e+00,3.987940e+00
4.461084e-02,3.344724e+00,3.987940e+00
4.461364e-02,3.473367e+00,3.987940e+00
4.461644e-02,3.344724e+00,3.987940e+00
4.461924e-02,3.473367e+00,3.987940e+00
4.462204e-02,3.473367e+00,3.859297e+00
4.462484e-02,3.473367e+00,3.987940e+00
4.462764e-02,3.344724e+00,3.987940e+00
4.463044e-02,3.473367e+00,3.859297e+00
4.463324e-02,3.344724e+00,3.987940e+00
4.463604e-02,3.344724e+00,3.859297e+00
4.463884e-02,3.344724e+00,3.987940e+00
4.464164e-02,3.344724e+00,3.987940e+00
4.464444e-02,3.473367e+00,3.987940e+00
4.464724e-02,3.473367e+00,3.987940e+00
4.465004e-02,3.473367e+00,3.987940e+00
4.465284e-02,3.344724e+00,3.859297e+00
4.465564e-02,3.344724e+00,3.987940e+00
4.465844e-02,3.473367e+00,3.859297e+00
4.466124e-02,3.344724e+00,3.859297e+00
4.466404e-02,3.344724e+00,3.987940e+00
4.466684e-02,3.344724e+00,3.987940e+00
4.466964e-02,3.473367e+00,3.859297e+00
4.467244e-02,3.344724e+00,3.987940e+00
4.467524e-02,3.344724e+00,3.987940e+00
4.467804e-02,3.344724e+00,3.859297e+00
4.468084e-02,3.344724e+00,3.859297e+00
4.468364e-02,3.344724e+00,3.987940e+00
4.468644e-02,3.473367e+00,3.859297e+00
4.468924e-02,3.344724e+00,3.987940e+00
4.469204e-02,3.473367e+00,3.859297e+00
4.469484e-02,3.344724e+00,3.859297e+00
4.469764e-02,3.344724e+00,3.859297e+00
4.470044e-02,3.473367e+00,3.987940e+00
4.470324e-02,3.344724e+00,3.859297e+00
4.470604e-02,3.344724e+00,3.859297e+00
4.470884e-02,3.344724e+00,3.859297e+00
4.471164e-02,3.344724e+00,3.859297e+00
4.471444e-02,3.344724e+00,3.859297e+00
4.471724e-02,3.344724e+00,3.987940e+00
4.472004e-02,3.344724e+00,3.859297e+00
4.472284e-02,3.344724e+00,3.859297e+00
4.472564e-02,3.473367e+00,3.859297e+00
4.472844e-02,3.344724e+00,3.859297e+00
4.473124e-02,3.473367e+00,3.859297e+00
4.473404e-02,3.344724e+00,3.987940e+00
4.473684e-02,3.344724e+00,3.859297e+00
4.473964e-02,3.344724e+00,3.859297e+00
4.474244e-02,3.344724e+00,3.859297e+00
4.474524e-02,3.344724e+00,3.859297e+00
4.474804e-02,3.344724e+00,3.859297e+00
4.475084e-02,3.344724e+00,3.859297e+00
4.475364e-02,3.344724e+00,3.859297e+00
4.475644e-02,3.344724e+00,3.859297e+00
4.475924e-02,3.344724e+00,3.859297e+00
4.476204e-02,3.344724e+00,3.859297e+00
4.476484e-02,3.344724e+00,3.859297e+00
4.476764e-02,3.344724e+00,3.859297e+00
4.477044e-02,3.344724e+00,3.859297e+00
4.477324e-02,3.344724e+00,3.859297e+00
4.477604e-02,3.344724e+00,3.859297e+00
4.477884e-02,3.344724e+00,3.859297e+00
4.478164e-02,3.344724e+00,3.859297e+00
4.478444e-02,3.344724e+00,3.859297e+00
4.478724e-02,3.344724e+00,3.859297e+00
4.479004e-02,3.216081e+00,3.730654e+00
4.479284e-02,3.344724e+00,3.859297e+00
4.479564e-02,3.344724e+00,3.859297e+00
4.479844e-02,3.344724e+00,3.859297e+00
4.480124e-02,3.344724e+00,3.859297e+00
4.480404e-02,3.344724e+00,3.859297e+00
4.480684e-02,3.344724e+00,3.859297e+00
4.480964e-02,3.344724e+00,3.859297e+00
4.481244e-02,3.344724e+00,3.730654e+00
4.481524e-02,3.344724e+00,3.859297e+00
4.481804e-02,3.344724e+00,3.859297e+00
4.482084e-02,3.344724e+00,3.859297e+00
4.482364e-02,3.216081e+00,3.859297e+00
4.482644e-02,3.344724e+00,3.859297e+00
4.482924e-02,3.344724e+00,3.859297e+00
4.483204e-02,3.344724e+00,3.859297e+00
4.483484e-02,3.344724e+00,3.859297e+00
4.483764e-02,3.344724e+00,3.859297e+00
4.484044e-02,3.344724e+00,3.859297e+00
4.484324e-02,3.216081e+00,3.859297e+00
4.484604e-02,3.216081e+00,3.859297e+00
4.484884e-02,3.344724e+00,3.859297e+00
4.485164e-02,3.344724e+00,3.859297e+00
4.485444e-02,3.344724e+00,3.859297e+00
4.485724e-02,3.344724e+00,3.859297e+00
4.486004e-02,3.344724e+00,3.859297e+00
4.486284e-02,3.344724e+00,3.730654e+00
4.486564e-02,3.344724e+00,3.859297e+00
4.486844e-02,3.344724e+00,3.859297e+00
4.487124e-02,3.344724e+00,3.859297e+00
4.487404e-02,3.216081e+00,3.859297e+00
4.487684e-02,3.216081e+00,3.730654e+00
4.487964e-02,3.344724e+00,3.859297e+00
4.488244e-02,3.344724e+00,3.859297e+00
4.488524e-02,3.216081e+00,3.730654e+00
4.488804e-02,3.344724e+00,3.859297e+00
4.489084e-02,3.344724e+00,3.730654e+00
4.489364e-02,3.344724e+00,3.730654e+00
4.489644e-02,3.344724e+00,3.859297e+00
4.489924e-02,3.344724e+00,3.859297e+00
4.490204e-02,3.344724e+00,3.730654e+00
4.490484e-02,3.216081e+00,3.730654e+00
4.490764e-02,3.344724e+00,3.859297e+00
4.491044e-02,3.344724e+00,3.859297e+00
4.491324e-02,3.216081e+00,3.730654e+00
4.491604e-02,3.344724e+00,3.859297e+00
4.491884e-02,3.216081e+00,3.859297e+00
4.492164e-02,3.216081e+00,3.859297e+00
4.492444e-02,3.344724e+00,3.859297e+00
4.492724e-02,3.216081e+00,3.730654e+00
4.493004e-02,3.344724e+00,3.859297e+00
4.493284e-02,3.216081e+00,3.730654e+00
4.493564e-02,3.216081e+00,3.730654e+00
4.493844e-02,3.216081e+00,3.730654e+00
4.494124e-02,3.216081e+00,3.730654e+00
4.494404e-02,3.344724e+00,3.730654e+00
4.494684e-02,3.344724e+00,3.730654e+00
4.494964e-02,3.216081e+00,3.730654e+00
4.495244e-02,3.344724e+00,3.730654e+00
4.495524e-02,3.216081e+00,3.859297e+00
4.495804e-02,3.216081e+00,3.859297e+00
4.496084e-02,3.216081e+00,3.730654e+00
4.496364e-02,3.216081e+00,3.730654e+00
4.496644e-02,3.216081e+00,3.859297e+00
4.496924e-02,3.216081e+00,3.730654e+00
4.497204e-02,3.216081e+00,3.730654e+00
4.497484e-02,3.216081e+00,3.730654e+00
4.497764e-02,3.216081e+00,3.730654e+00
4.498044e-02,3.344724e+00,3.730654e+00
4.498324e-02,3.216081e+00,3.859297e+00
4.498604e-02,3.216081e+00,3.730654e+00
4.498884e-02,3.216081e+00,3.859297e+00
4.499164e-02,3.216081e+00,3.730654e+00
4.499444e-02,3.216081e+00,3.730654e+00
4.499724e-02,3.216081e+00,3.730654e+00
4.500004e-02,3.216081e+00,3.730654e+00
4.500284e-02,3.344724e+00,3.730654e+00
4.500564e-02,3.216081e+00,3.730654e+00
4.500844e-02,3.344724e+00,3.730654e+00
4.501124e-02,3.216081e+00,3.730654e+00
4.501404e-02,3.216081e+00,3.730654e+00
4.501684e-02,3.216081e+00,3.730654e+00
4.501964e-02,3.216081e+00,3.730654e+00
4.502244e-02,3.216081e+00,3.730654e+00
4.502524e-02,3.216081e+00,3.859297e+00
4.502804e-02,3.216081e+00,3.730654e+00
4.503084e-02,3.344724e+00,3.730654e+00
4.503364e-02,3.216081e+00,3.730654e+00
4.503644e-02,3.216081e+00,3.730654e+00
4.503924e-02,3.216081e+00,3.730654e+00
4.504204e-02,3.216081e+00,3.730654e+00
4.504484e-02,3.216081e+00,3.730654e+00
4.504764e-02,3.216081e+00,3.730654e+00
4.505044e-02,3.216081e+00,3.730654e+00
4.505324e-02,3.216081e+00,3.730654e+00
4.505604e-02,3.216081e+00,3.730654e+00
4.505884e-02,3.216081e+00,3.730654e+00
4.506164e-02,3.216081e+00,3.730654e+00
4.506444e-02,3.216081e+00,3.730654e+00
4.506724e-02,3.216081e+00,3.730654e+00
4.507004e-02,3.216081e+00,3.730654e+00
4.507284e-02,3.216081e+00,3.730654e+00
4.507564e-02,3.216081e+00,3.730654e+00
4.507844e-02,3.216081e+00,3.730654e+00
4.508124e-02,3.216081e+00,3.730654e+00
4.508404e-02,3.216081e+00,3.730654e+00
4.508684e-02,3.216081e+00,3.730654e+00
4.508964e-02,3.216081e+00,3.730654e+00
4.509244e-02,3.216081e+00,3.730654e+00
4.509524e-02,3.216081e+00,3.730654e+00
4.509804e-02,3.216081e+00,3.730654e+00
4.510084e-02,3.216081e+00,3.730654e+00
4.510364e-02,3.216081e+00,3.730654e+00
4.510644e-02,3.216081e+00,3.730654e+00
4.510924e-02,3.216081e+00,3.730654e+00
4.511204e-02,3.216081e+00,3.730654e+00
4.511484e-02,3.216081e+00,3.730654e+00
4.511764e-02,3.216081e+00,3.730654e+00
4.512044e-02,3.216081e+00,3.730654e+00
4.512324e-02,3.216081e+00,3.730654e+00
4.512604e-02,3.087437e+00,3.730654e+00
4.512884e-02,3.216081e+00,3.730654e+00
4.513164e-02,3.216081e+00,3.730654e+00
4.513444e-02,3.216081e+00,3.730654e+00
4.513724e-02,3.216081e+00,3.730654e+00
4.514004e-02,3.216081e+00,3.730654e+00
4.514284e-02,3.216081e+00,3.730654e+00
4.514564e-02,3.216081e+00,3.730654e+00
4.514844e-02,3.216081e+00,3.730654e+00
4.515124e-02,3.216081e+00,3.730654e+00
4.515404e-02,3.087437e+00,3.730654e+00
4.515684e-02,3.216081e+00,3.602010e+00
4.515964e-02,3.216081e+00,3.730654e+00
4.516244e-02,3.087437e+00,3.730654e+00
4.516524e-02,3.216081e+00,3.730654e+00
4.516804e-02,3.087437e+00,3.730654e+00
4.517084e-02,3.216081e+00,3.730654e+00
4.517364e-02,3.087437e+00,3.730654e+00
4.517644e-02,3.087437e+00,3.602010e+00
4.517924e-02,3.216081e+00,3.730654e+00
4.518204e-02,3.216081e+00,3.730654e+00
4.518484e-02,3.216081e+00,3.602010e+00
4.518764e-02,3.216081e+00,3.602010e+00
4.519044e-02,3.087437e+00,3.602010e+00
4.519324e-02,3.216081e+00,3.730654e+00
4.519604e-02,3.216081e+00,3.602010e+00
4.519884e-02,3.216081e+00,3.730654e+00
4.520164e-02,3.216081e+00,3.730654e+00
4.520444e-02,3.216081e+00,3.730654e+00
4.520724e-02,3.087437e+00,3.730654e+00
4.521004e-02,3.216081e+00,3.730654e+00
4.521284e-02,3.216081e+00,3.730654e+00
4.521564e-02,3.087437e+00,3.730654e+00
4.521844e-02,3.216081e+00,3.602010e+00
4.522124e-02,3.087437e+00,3.602010e+00
4.522404e-02,3.216081e+00,3.602010e+00
4.522684e-02,3.087437e+00,3.602010e+00
4.522964e-02,3.216081e+00,3.730654e+00
4.523244e-02,3.216081e+00,3.730654e+00
4.523524e-02,3.087437e+00,3.602010e+00
4.523804e-02,3.216081e+00,3.602010e+00
4.524084e-02,3.216081e+00,3.602010e+00
4.524364e-02,3.087437e+00,3.602010e+00
4.524644e-02,3.216081e+00,3.602010e+00
4.524924e-02,3.087437e+00,3.602010e+00
4.525204e-02,3.087437e+00,3.602010e+00
4.525484e-02,3.087437e+00,3.602010e+00
4.525764e-02,3.087437e+00,3.730654e+00
4.526044e-02,3.216081e+00,3.602010e+00
4.526324e-02,3.216081e+00,3.730654e+00
4.526604e-02,3.216081e+00,3.602010e+00
4.526884e-02,3.087437e+00,3.602010e+00
4.527164e-02,3.087437e+00,3.602010e+00
4.527444e-02,3.087437e+00,3.602010e+00
4.527724e-02,3.216081e+00,3.602010e+00
4.528004e-02,3.087437e+00,3.602010e+00
4.528284e-02,3.087437e+00,3.602010e+00
4.528564e-02,3.087437e+00,3.602010e+00
4.528844e-02,3.087437e+00,3.602010e+00
4.529124e-02,3.087437e+00,3.602010e+00
4.529404e-02,3.087437e+00,3.602010e+00
4.529684e-02,3.087437e+00,3.602010e+00
4.529964e-02,3.087437e+00,3.602010e+00
4.530244e-02,3.087437e+00,3.602010e+00
4.530524e-02,3.087437e+00,3.602010e+00
4.530804e-02,3.087437e+00,3.602010e+00
4.531084e-02,3.087437e+00,3.602010e+00
4.531364e-02,3.087437e+00,3.602010e+00
4.531644e-02,3.087437e+00,3.602010e+00
4.531924e-02,3.087437e+00,3.602010e+00
4.532204e-02,3.087437e+00,3.602010e+00
4.532484e-02,3.087437e+00,3.602010e+00
4.532764e-02,3.087437e+00,3.602010e+00
4.533044e-02,3.216081e+00,3.602010e+00
4.533324e-02,3.087437e+00,3.602010e+00
4.533604e-02,3.087437e+00,3.602010e+00
4.533884e-02,3.087437e+00,3.602010e+00
4.534164e-02,3.087437e+00,3.602010e+00
4.534444e-02,3.216081e+00,3.602010e+00
4.534724e-02,3.087437e+00,3.602010e+00
4.535004e-02,3.087437e+00,3.602010e+00
4.535284e-02,3.087437e+00,3.602010e+00
4.535564e-02,3.087437e+00,3.602010e+00
4.535844e-02,3.087437e+00,3.602010e+00
4.536124e-02,3.087437e+00,3.602010e+00
4.536404e-02,3.087437e+00,3.602010e+00
4.536684e-02,3.087437e+00,3.602010e+00
4.536964e-02,3.087437e+00,3.602010e+00
4.537244e-02,3.087437e+00,3.602010e+00
4.537524e-02,3.087437e+00,3.602010e+00
4.537804e-02,3.087437e+00,3.602010e+00
4.538084e-02,3.087437e+00,3.602010e+00
4.538364e-02,3.087437e+00,3.602010e+00
4.538644e-02,3.087437e+00,3.602010e+00
4.538924e-02,3.087437e+00,3.602010e+00
