sweep,filename,n_samples,duration_s,status,reason,rpot_ohm,residual_pct,divider_difference_ohm,maxima,peak_count_matches,max_peak_difference_V,clip_pct
forward,trace41.csv,500000,0.19999963999999998,ok,,854.2870073534845,0.4674011676069346,-0.002992646515508568,590.0,True,4.991492306150036e-07,0.1254
forward,trace42.csv,500000,0.19999963999999998,ok,,852.8518177598075,0.44747957238963126,0.0018177598075226342,589.0,True,4.99905514095289e-07,0.0822
forward,trace43.csv,500000,0.19999963999999998,ok,,862.1285743208931,0.4645531741487528,-0.0014256791068874008,587.0,True,4.999055072119063e-07,0.0644
forward,trace44.csv,500000,0.19999963999999998,ok,,844.5282110241692,0.4588721451991411,-0.0017889758307774173,584.0,True,4.999054294962946e-07,0.5356
forward,trace45.csv,500000,0.19999963999999998,ok,,840.5322458931148,0.45828242466299846,0.0022458931148321426,583.0,True,4.994327514884489e-07,0.3458
forward,trace46.csv,500000,0.19999963999999998,ok,,837.8142934034937,0.46007728367645445,0.004293403493761616,583.0,True,4.991492096317884e-07,0.0084
forward,trace47.csv,500000,0.19999963999999998,ok,,834.9755386133394,0.45808681368209575,-0.00446138666063689,582.0,True,4.997919899052405e-07,0.0218
forward,trace48.csv,500000,0.19999963999999998,ok,,830.8521237668366,0.45895086734588997,0.002123766836575669,581.0,True,4.995084438297326e-07,0.1924
forward,trace49.csv,500000,0.19999963999999998,ok,,828.9238294195526,0.4585009800203509,0.0038294195526304975,581.0,True,4.998487130869478e-07,0.0556
forward,trace50.csv,500000,0.19999963999999998,ok,,825.9561549463627,0.46125650403505014,-0.0038450536372920396,580.0,True,4.997731427591745e-07,0.0096
forward,trace51.csv,500000,0.19999963999999998,ok,,818.5547254368321,0.4800378032693228,0.004725436832131891,579.0,True,4.9920587275043e-07,0.1194
forward,trace52.csv,500000,0.19999963999999998,ok,,816.1672090547816,0.4860501357905653,-0.0027909452184076144,578.0,True,4.992059248198899e-07,0.0066
forward,trace53.csv,500000,0.19999963999999998,ok,,810.3278091747072,0.4951862821789491,-0.0021908252928142247,578.0,True,4.99886532612237e-07,0.1802
forward,trace54.csv,500000,0.19999963999999998,ok,,804.3614160513886,0.49811321749123105,0.0014160513885599357,576.0,True,4.990924793446538e-07,0.924
forward,trace55.csv,500000,0.19999963999999998,ok,,800.7211125993875,0.4925557114574419,0.0011125993875111817,576.0,True,4.994328078877786e-07,0.2002
forward,trace56.csv,500000,0.19999963999999998,ok,,794.6247786177461,0.5032518675318335,0.004778617746069358,575.0,True,4.992058771913221e-07,0.4872
forward,trace57.csv,500000,0.19999963999999998,ok,,791.6162107965129,0.5078068053808408,-0.003789203487144732,574.0,True,4.997730927991384e-07,0.086
forward,trace58.csv,500000,0.19999963999999998,ok,,787.7680340844605,0.5092032541519139,-0.0019659155394720074,574.0,True,4.994327647001029e-07,0.0182
forward,trace59.csv,500000,0.19999963999999998,ok,,783.5044098928122,0.51448707119352,0.004409892812191174,573.0,True,4.992436937190092e-07,0.023
forward,trace60.csv,500000,0.19999963999999998,ok,,780.0896277721251,0.5149539187975232,-0.00037222787489099574,572.0,True,4.997542260021248e-07,0.4828
forward,trace61.csv,500000,0.19999963999999998,ok,,779.77793724163,0.5776961284598677,-0.0020627583700161267,571.0,True,4.992437316331255e-07,0.218
forward,trace62.csv,500000,0.19999963999999998,ok,,773.7875383063997,0.5770119977355062,-0.0024616936002530565,570.0,True,4.999243906622652e-07,0.0014
forward,trace63.csv,500000,0.19999963999999998,ok,,777.6159923270833,0.5817185765685384,-0.004007672916714,571.0,True,4.980336726911894e-07,0.676
